Sep=,
DAQ,Date,Time,A0,A3,B5,Humidity (SCD30),CO2 (SCD30),VOC(SGP40)
1,0-1-1,2:5:36,0.22,0.24,106,29.58,462.0,33907
1,0-1-1,2:5:39,0.22,0.24,107,29.62,469.0,33922
1,0-1-1,2:5:42,0.22,0.24,104,29.54,464.0,33939
1,0-1-1,2:5:45,0.22,0.24,105,29.63,465.0,33934
1,0-1-1,2:5:49,0.22,0.24,101,29.59,461.0,33931
1,0-1-1,2:5:52,0.22,0.24,105,29.57,462.0,33947
1,0-1-1,2:5:55,0.22,0.24,94,29.55,461.0,33958
1,0-1-1,2:5:58,0.22,0.24,106,29.55,462.0,33959
1,0-1-1,2:6:1,0.22,0.24,116,29.57,461.0,33974
1,0-1-1,2:6:5,0.22,0.24,62,29.58,464.0,33987
1,0-1-1,2:6:8,0.21,0.24,99,29.59,466.0,33987
1,0-1-1,2:6:11,0.22,0.24,50,29.53,468.0,33994
1,0-1-1,2:6:14,0.22,0.24,115,29.51,468.0,33999
1,0-1-1,2:6:17,0.22,0.24,40,29.5,465.0,33994
1,0-1-1,2:6:21,0.22,0.24,97,29.44,463.0,33999
1,0-1-1,2:6:24,0.22,0.24,58,29.43,463.0,34023
1,0-1-1,2:6:27,0.22,0.24,109,29.38,463.0,34022
1,0-1-1,2:6:30,0.22,0.24,99,29.31,462.0,34023
1,0-1-1,2:6:33,0.22,0.24,93,29.35,461.0,34026
1,0-1-1,2:6:36,0.22,0.24,93,29.29,461.0,34047
1,0-1-1,2:6:40,0.22,0.24,102,29.25,456.0,34047
1,0-1-1,2:6:43,0.22,0.24,99,29.26,457.0,34050
1,0-1-1,2:6:46,0.22,0.24,101,29.34,458.0,34055
1,0-1-1,2:6:49,0.22,0.24,93,29.31,457.0,34062
1,0-1-1,2:6:52,0.22,0.24,84,29.26,457.0,34083
1,0-1-1,2:6:56,0.22,0.24,103,29.27,457.0,34083
1,0-1-1,2:6:59,0.22,0.24,55,29.21,458.0,34082
1,0-1-1,2:7:2,0.22,0.24,109,29.21,459.0,34095
1,0-1-1,2:7:5,0.22,0.24,92,29.13,460.0,34114
1,0-1-1,2:7:8,0.22,0.24,75,29.15,460.0,34127
1,0-1-1,2:7:12,0.22,0.24,138,29.18,461.0,34123
1,0-1-1,2:7:15,0.22,0.24,68,29.12,461.0,34122
1,0-1-1,2:7:18,0.22,0.24,71,29.12,461.0,34115
1,0-1-1,2:7:21,0.22,0.24,114,29.14,461.0,34114
1,0-1-1,2:7:24,0.22,0.24,109,29.12,461.0,34123
1,0-1-1,2:7:28,0.22,0.24,115,29.06,463.0,34115
1,0-1-1,2:7:31,0.22,0.24,72,29.04,462.0,34106
1,0-1-1,2:7:34,0.22,0.24,10,29.05,461.0,34115
1,0-1-1,2:7:37,0.22,0.24,14,29.02,461.0,34122
1,0-1-1,2:7:40,0.22,0.24,10,29.05,461.0,34139
1,0-1-1,2:7:44,0.22,0.24,13,29.04,461.0,34139
1,0-1-1,2:7:47,0.22,0.24,11,28.99,461.0,34126
1,0-1-1,2:7:50,0.21,0.24,11,29.06,461.0,34123
1,0-1-1,2:7:53,0.22,0.24,49,29.12,460.0,34114
1,0-1-1,2:7:56,0.22,0.24,12,29.14,459.0,34103
1,0-1-1,2:7:59,0.22,0.24,128,29.13,460.0,34119
1,0-1-1,2:8:3,0.22,0.24,75,29.18,459.0,34102
1,0-1-1,2:8:6,0.22,0.24,69,29.1,459.0,34107
1,0-1-1,2:8:9,0.22,0.24,100,29.12,460.0,34102
1,0-1-1,2:8:12,0.22,0.24,91,29.12,460.0,34103
1,0-1-1,2:8:15,0.22,0.24,109,29.1,460.0,34107
1,0-1-1,2:8:19,0.22,0.24,116,29.13,460.0,34106
1,0-1-1,2:8:22,0.22,0.24,118,29.19,461.0,34115
1,0-1-1,2:8:25,0.22,0.24,99,29.16,460.0,34114
1,0-1-1,2:8:28,0.22,0.24,106,29.18,460.0,34099
1,0-1-1,2:8:31,0.22,0.24,103,29.16,461.0,34115
1,0-1-1,2:8:35,0.22,0.24,114,29.15,462.0,34098
1,0-1-1,2:8:38,0.22,0.24,111,29.1,463.0,34103
1,0-1-1,2:8:41,0.22,0.24,104,29.07,463.0,34094
1,0-1-1,2:8:44,0.22,0.24,169,29.08,464.0,34095
1,0-1-1,2:8:48,0.22,0.24,112,29.05,465.0,34111
1,0-1-1,2:8:51,0.22,0.24,124,29.03,464.0,34110
1,0-1-1,2:8:54,0.22,0.24,106,29.04,464.0,34127
1,0-1-1,2:8:57,0.22,0.24,107,29.01,464.0,34118
1,0-1-1,2:9:0,0.22,0.24,67,28.97,465.0,34107
1,0-1-1,2:9:4,0.22,0.24,111,28.97,464.0,34107
1,0-1-1,2:9:7,0.22,0.24,58,28.96,465.0,34118
1,0-1-1,2:9:10,0.22,0.24,106,28.96,464.0,34111
1,0-1-1,2:9:13,0.22,0.24,54,28.97,464.0,34114
1,0-1-1,2:9:16,0.22,0.24,111,28.97,465.0,34115
1,0-1-1,2:9:20,0.22,0.24,59,29.04,464.0,34119
1,0-1-1,2:9:23,0.22,0.24,97,28.96,464.0,34118
1,0-1-1,2:9:26,0.22,0.24,118,28.96,463.0,34111
1,0-1-1,2:9:29,0.22,0.24,22,28.98,464.0,34102
1,0-1-1,2:9:32,0.22,0.24,15,28.99,463.0,34111
1,0-1-1,2:9:36,0.22,0.24,11,28.98,463.0,34107
1,0-1-1,2:9:39,0.22,0.24,14,28.96,462.0,34110
1,0-1-1,2:9:42,0.22,0.24,27,29.01,462.0,34111
1,0-1-1,2:9:45,0.22,0.24,120,28.96,463.0,34122
1,0-1-1,2:9:48,0.22,0.24,95,28.98,462.0,34111
1,0-1-1,2:9:52,0.22,0.24,103,28.96,462.0,34107
1,0-1-1,2:9:55,0.22,0.24,44,29.04,461.0,34102
1,0-1-1,2:9:58,0.22,0.24,98,29.03,460.0,34107
1,0-1-1,2:10:1,0.22,0.24,51,29.0,460.0,34098
1,0-1-1,2:10:4,0.22,0.24,101,28.94,461.0,34087
1,0-1-1,2:10:7,0.22,0.24,59,28.94,461.0,34099
1,0-1-1,2:10:11,0.22,0.24,100,28.89,461.0,34082
1,0-1-1,2:10:14,0.22,0.24,92,28.88,461.0,34083
1,0-1-1,2:10:17,0.22,0.24,107,28.93,461.0,34070
1,0-1-1,2:10:20,0.22,0.24,96,28.88,461.0,34075
1,0-1-1,2:10:23,0.22,0.24,102,28.86,461.0,34067
1,0-1-1,2:10:27,0.22,0.24,96,28.82,461.0,34054
1,0-1-1,2:10:30,0.22,0.24,112,28.82,461.0,34039
1,0-1-1,2:10:33,0.22,0.24,96,28.81,460.0,34038
1,0-1-1,2:10:36,0.22,0.24,107,28.82,460.0,34039
1,0-1-1,2:10:39,0.22,0.24,102,28.83,460.0,34031
1,0-1-1,2:10:43,0.22,0.24,88,28.88,459.0,34014
1,0-1-1,2:10:46,0.22,0.24,107,28.88,459.0,34011
1,0-1-1,2:10:49,0.22,0.24,39,28.88,460.0,33998
1,0-1-1,2:10:52,0.22,0.24,102,28.87,460.0,33995
1,0-1-1,2:10:55,0.22,0.24,32,28.88,460.0,33979
1,0-1-1,2:10:58,0.22,0.24,98,28.91,460.0,33974
1,0-1-1,2:11:2,0.22,0.24,64,28.94,461.0,33959
1,0-1-1,2:11:5,0.22,0.24,102,28.97,461.0,33938
1,0-1-1,2:11:8,0.22,0.24,96,28.91,461.0,33923
1,0-1-1,2:11:11,0.22,0.24,108,28.89,461.0,33927
1,0-1-1,2:11:14,0.22,0.24,90,28.9,461.0,33926
1,0-1-1,2:11:18,0.22,0.24,99,28.93,460.0,33935
1,0-1-1,2:11:21,0.22,0.24,101,28.99,461.0,33930
1,0-1-1,2:11:24,0.22,0.24,96,29.06,461.0,33943
1,0-1-1,2:11:27,0.22,0.24,105,29.03,462.0,33935
1,0-1-1,2:11:30,0.22,0.24,102,28.96,461.0,33950
1,0-1-1,2:11:34,0.22,0.24,104,28.96,460.0,33955
1,0-1-1,2:11:37,0.22,0.24,58,28.93,460.0,33962
1,0-1-1,2:11:40,0.22,0.24,100,28.92,461.0,33955
1,0-1-1,2:11:43,0.22,0.24,34,28.83,461.0,33963
1,0-1-1,2:11:46,0.22,0.24,110,28.84,461.0,33978
1,0-1-1,2:11:50,0.22,0.24,40,28.75,461.0,33987
1,0-1-1,2:11:53,0.22,0.24,104,28.81,460.0,33998
1,0-1-1,2:11:56,0.22,0.24,88,28.83,459.0,33999
1,0-1-1,2:11:59,0.22,0.24,137,28.83,458.0,34007
1,0-1-1,2:12:2,0.22,0.24,54,28.77,459.0,33998
1,0-1-1,2:12:6,0.22,0.24,119,28.78,460.0,33995
1,0-1-1,2:12:9,0.22,0.24,95,28.78,461.0,33990
1,0-1-1,2:12:12,0.22,0.24,107,28.8,462.0,33987
1,0-1-1,2:12:15,0.22,0.24,95,28.74,462.0,33995
1,0-1-1,2:12:18,0.22,0.24,106,28.81,462.0,33990
1,0-1-1,2:12:22,0.22,0.24,99,28.83,462.0,33999
1,0-1-1,2:12:25,0.22,0.24,114,28.78,462.0,33994
1,0-1-1,2:12:28,0.22,0.24,96,28.81,463.0,33979
1,0-1-1,2:12:31,0.22,0.24,97,28.86,463.0,33971
1,0-1-1,2:12:34,0.22,0.24,111,28.8,463.0,33962
1,0-1-1,2:12:38,0.22,0.24,76,28.85,462.0,33947
1,0-1-1,2:12:41,0.22,0.24,111,28.82,462.0,33942
1,0-1-1,2:12:44,0.22,0.24,38,28.81,464.0,33931
1,0-1-1,2:12:47,0.22,0.24,96,28.81,464.0,33919
1,0-1-1,2:12:50,0.22,0.24,34,28.81,465.0,33914
1,0-1-1,2:12:54,0.22,0.24,104,28.78,465.0,33903
1,0-1-1,2:12:57,0.22,0.24,81,28.84,465.0,33894
1,0-1-1,2:13:0,0.22,0.24,108,28.81,464.0,33883
1,0-1-1,2:13:3,0.22,0.24,105,28.85,463.0,33887
1,0-1-1,2:13:6,0.22,0.24,98,28.79,462.0,33882
1,0-1-1,2:13:10,0.22,0.24,107,28.79,462.0,33883
1,0-1-1,2:13:13,0.22,0.24,104,28.78,461.0,33874
1,0-1-1,2:13:16,0.22,0.24,98,28.83,460.0,33887
1,0-1-1,2:13:19,0.22,0.24,110,28.81,461.0,33891
1,0-1-1,2:13:22,0.22,0.24,109,28.8,461.0,33866
1,0-1-1,2:13:25,0.22,0.24,97,28.74,461.0,33867
1,0-1-1,2:13:29,0.22,0.24,107,28.76,461.0,33842
1,0-1-1,2:13:32,0.22,0.24,65,28.77,461.0,33839
1,0-1-1,2:13:35,0.22,0.24,95,28.76,461.0,33843
1,0-1-1,2:13:38,0.22,0.24,41,28.82,460.0,33830
1,0-1-1,2:13:41,0.22,0.24,102,28.78,461.0,33819
1,0-1-1,2:13:45,0.22,0.24,45,28.83,461.0,33846
1,0-1-1,2:13:48,0.22,0.24,100,28.82,460.0,33843
1,0-1-1,2:13:51,0.22,0.24,89,28.85,461.0,33831
1,0-1-1,2:13:54,0.22,0.24,116,28.8,461.0,33814
1,0-1-1,2:13:57,0.22,0.24,101,28.89,461.0,33807
1,0-1-1,2:14:1,0.22,0.24,104,28.82,462.0,33778
1,0-1-1,2:14:4,0.22,0.24,93,28.83,461.0,33763
1,0-1-1,2:14:7,0.22,0.24,98,28.88,461.0,33763
1,0-1-1,2:14:10,0.22,0.24,99,28.8,461.0,33762
1,0-1-1,2:14:13,0.22,0.24,100,28.76,462.0,33771
1,0-1-1,2:14:17,0.22,0.24,105,28.76,463.0,33770
1,0-1-1,2:14:20,0.22,0.24,82,28.92,462.0,33779
1,0-1-1,2:14:23,0.22,0.24,110,28.88,462.0,33767
1,0-1-1,2:14:26,0.22,0.24,46,28.83,461.0,33762
1,0-1-1,2:14:29,0.22,0.24,100,28.86,461.0,33751
1,0-1-1,2:14:32,0.22,0.24,44,28.82,461.0,33754
1,0-1-1,2:14:36,0.22,0.24,108,28.78,460.0,33759
1,0-1-1,2:14:39,0.22,0.24,58,28.76,459.0,33771
1,0-1-1,2:14:42,0.22,0.24,105,28.79,460.0,33758
1,0-1-1,2:14:45,0.22,0.24,110,28.79,460.0,33739
1,0-1-1,2:14:48,0.22,0.24,114,28.84,461.0,33730
1,0-1-1,2:14:52,0.22,0.24,97,28.82,461.0,33707
1,0-1-1,2:14:55,0.21,0.24,108,28.78,462.0,33683
1,0-1-1,2:14:58,0.22,0.24,107,28.68,462.0,33662
1,0-1-1,2:15:1,0.21,0.24,122,28.71,462.0,33639
1,0-1-1,2:15:4,0.22,0.24,114,28.68,461.0,33626
1,0-1-1,2:15:8,0.21,0.24,126,28.69,461.0,33579
1,0-1-1,2:15:11,0.22,0.24,162,28.64,459.0,33539
1,0-1-1,2:15:14,0.22,0.24,131,28.68,459.0,33490
1,0-1-1,2:15:17,0.22,0.24,128,28.76,461.0,33463
1,0-1-1,2:15:21,0.22,0.24,129,28.77,464.0,33430
1,0-1-1,2:15:24,0.22,0.24,130,28.76,466.0,33407
1,0-1-1,2:15:27,0.22,0.24,114,28.72,470.0,33379
1,0-1-1,2:15:30,0.22,0.24,142,28.8,467.0,33358
1,0-1-1,2:15:33,0.22,0.24,134,28.83,467.0,33339
1,0-1-1,2:15:37,0.22,0.24,138,28.77,467.0,33318
1,0-1-1,2:15:40,0.22,0.24,186,28.76,469.0,33295
1,0-1-1,2:15:43,0.22,0.24,116,28.78,471.0,33283
1,0-1-1,2:15:46,0.22,0.24,155,28.76,473.0,33278
1,0-1-1,2:15:49,0.22,0.24,107,28.81,472.0,33259
1,0-1-1,2:15:53,0.22,0.24,146,28.76,472.0,33238
1,0-1-1,2:15:56,0.22,0.24,117,28.81,471.0,33215
1,0-1-1,2:15:59,0.22,0.24,129,28.85,471.0,33183
1,0-1-1,2:16:2,0.22,0.24,134,28.84,469.0,33142
1,0-1-1,2:16:5,0.22,0.24,144,28.87,468.0,33111
1,0-1-1,2:16:9,0.22,0.24,116,28.81,469.0,33078
1,0-1-1,2:16:12,0.22,0.24,145,28.81,466.0,33051
1,0-1-1,2:16:15,0.22,0.24,136,28.82,465.0,33015
1,0-1-1,2:16:18,0.22,0.24,145,28.82,467.0,32990
1,0-1-1,2:16:21,0.22,0.24,131,28.8,466.0,32939
1,0-1-1,2:16:25,0.22,0.24,159,28.73,466.0,32902
1,0-1-1,2:16:28,0.22,0.24,235,28.73,467.0,32871
1,0-1-1,2:16:31,0.22,0.24,127,28.79,467.0,32859
1,0-1-1,2:16:34,0.22,0.24,74,28.73,466.0,32822
1,0-1-1,2:16:37,0.22,0.24,130,28.74,466.0,32795
1,0-1-1,2:16:41,0.22,0.24,103,28.76,465.0,32778
1,0-1-1,2:16:44,0.22,0.24,170,28.73,464.0,32759
1,0-1-1,2:16:47,0.22,0.24,229,28.74,464.0,32719
1,0-1-1,2:16:50,0.22,0.24,146,28.83,467.0,32694
1,0-1-1,2:16:53,0.22,0.24,208,28.89,465.0,32655
1,0-1-1,2:16:56,0.22,0.24,210,28.92,465.0,32630
1,0-1-1,2:17:0,0.22,0.24,222,28.89,466.0,32579
1,0-1-1,2:17:3,0.22,0.24,234,28.9,466.0,32551
1,0-1-1,2:17:6,0.22,0.24,253,28.91,465.0,32530
1,0-1-1,2:17:9,0.22,0.24,233,28.83,465.0,32507
1,0-1-1,2:17:12,0.21,0.24,238,28.84,465.0,32490
1,0-1-1,2:17:16,0.22,0.24,3,28.87,466.0,32487
1,0-1-1,2:17:19,0.22,0.24,224,28.85,465.0,32471
1,0-1-1,2:17:22,0.22,0.24,228,28.84,462.0,32458
1,0-1-1,2:17:25,0.22,0.24,255,28.88,461.0,32447
1,0-1-1,2:17:28,0.22,0.24,242,28.9,461.0,32446
1,0-1-1,2:17:32,0.22,0.24,5,28.85,462.0,32423
1,0-1-1,2:17:35,0.22,0.24,246,28.85,464.0,32411
1,0-1-1,2:17:38,0.22,0.24,147,28.9,458.0,32394
1,0-1-1,2:17:41,0.22,0.24,121,28.83,457.0,32387
1,0-1-1,2:17:44,0.22,0.24,135,28.86,459.0,32370
1,0-1-1,2:17:48,0.22,0.24,159,28.88,461.0,32375
1,0-1-1,2:17:51,0.22,0.24,142,28.86,458.0,32383
1,0-1-1,2:17:54,0.22,0.24,168,28.84,457.0,32370
1,0-1-1,2:17:57,0.22,0.24,138,28.86,458.0,32355
1,0-1-1,2:18:0,0.22,0.24,135,28.87,457.0,32362
1,0-1-1,2:18:4,0.22,0.24,143,28.81,457.0,32363
1,0-1-1,2:18:7,0.22,0.24,124,28.78,457.0,32363
1,0-1-1,2:18:10,0.22,0.24,156,28.82,455.0,32358
1,0-1-1,2:18:13,0.22,0.24,124,28.81,454.0,32347
1,0-1-1,2:18:16,0.21,0.24,76,28.78,454.0,32346
1,0-1-1,2:18:20,0.22,0.24,189,28.76,453.0,32363
1,0-1-1,2:18:23,0.22,0.24,25,28.76,454.0,32395
1,0-1-1,2:18:26,0.22,0.24,168,28.73,453.0,32390
1,0-1-1,2:18:29,0.22,0.24,29,28.74,453.0,32395
1,0-1-1,2:18:33,0.22,0.24,186,28.81,453.0,32394
1,0-1-1,2:18:36,0.22,0.24,89,28.88,452.0,32395
1,0-1-1,2:18:39,0.22,0.24,200,28.88,452.0,32403
1,0-1-1,2:18:42,0.22,0.24,113,28.91,451.0,32386
1,0-1-1,2:18:45,0.22,0.24,170,28.88,452.0,32391
1,0-1-1,2:18:49,0.22,0.24,229,28.88,450.0,32394
1,0-1-1,2:18:52,0.22,0.24,179,28.86,450.0,32403
1,0-1-1,2:18:55,0.22,0.24,190,28.84,450.0,32411
1,0-1-1,2:18:58,0.22,0.24,200,28.89,451.0,32410
1,0-1-1,2:19:1,0.21,0.24,191,28.84,451.0,32415
1,0-1-1,2:19:5,0.22,0.24,195,28.91,450.0,32402
1,0-1-1,2:19:8,0.22,0.24,183,28.94,451.0,32395
1,0-1-1,2:19:11,0.22,0.24,202,28.9,453.0,32407
1,0-1-1,2:19:14,0.22,0.24,194,28.92,454.0,32406
1,0-1-1,2:19:17,0.22,0.24,189,28.88,457.0,32411
1,0-1-1,2:19:21,0.22,0.24,162,28.92,453.0,32426
1,0-1-1,2:19:24,0.22,0.24,8,28.9,450.0,32431
1,0-1-1,2:19:27,0.22,0.24,173,28.93,450.0,32435
1,0-1-1,2:19:30,0.22,0.24,31,28.91,452.0,32442
1,0-1-1,2:19:33,0.22,0.24,178,28.91,452.0,32459
1,0-1-1,2:19:37,0.22,0.24,46,28.91,449.0,32474
1,0-1-1,2:19:40,0.22,0.24,141,28.87,450.0,32491
1,0-1-1,2:19:43,0.22,0.24,9,28.81,450.0,32499
1,0-1-1,2:19:46,0.22,0.24,163,28.77,450.0,32486
1,0-1-1,2:19:49,0.22,0.24,164,28.81,447.0,32487
1,0-1-1,2:19:53,0.22,0.24,160,28.9,446.0,32502
1,0-1-1,2:19:56,0.22,0.24,172,28.89,442.0,32523
1,0-1-1,2:19:59,0.22,0.24,174,28.9,441.0,32531
1,0-1-1,2:20:2,0.22,0.24,173,28.92,439.0,32530
1,0-1-1,2:20:5,0.22,0.24,189,28.96,437.0,32535
1,0-1-1,2:20:9,0.22,0.24,169,28.96,438.0,32550
1,0-1-1,2:20:12,0.22,0.24,159,28.89,441.0,32567
1,0-1-1,2:20:15,0.22,0.24,146,28.93,443.0,32583
1,0-1-1,2:20:18,0.22,0.24,207,28.9,446.0,32590
1,0-1-1,2:20:21,0.22,0.24,160,28.93,445.0,32599
1,0-1-1,2:20:25,0.22,0.24,2,28.94,444.0,32606
1,0-1-1,2:20:28,0.22,0.24,149,28.94,444.0,32615
1,0-1-1,2:20:31,0.21,0.24,0,28.96,446.0,32631
1,0-1-1,2:20:34,0.22,0.24,163,28.94,448.0,32630
1,0-1-1,2:20:37,0.22,0.24,245,28.92,447.0,32647
1,0-1-1,2:20:40,0.22,0.24,149,29.02,448.0,32662
1,0-1-1,2:20:44,0.22,0.24,149,29.0,450.0,32671
1,0-1-1,2:20:47,0.22,0.24,161,28.97,447.0,32679
1,0-1-1,2:20:50,0.22,0.24,174,29.0,445.0,32694
1,0-1-1,2:20:53,0.22,0.24,161,28.95,447.0,32703
1,0-1-1,2:20:56,0.22,0.24,160,28.92,449.0,32714
1,0-1-1,2:21:0,0.22,0.24,168,28.95,458.0,32731
1,0-1-1,2:21:3,0.22,0.24,155,29.04,465.0,32735
1,0-1-1,2:21:6,0.22,0.24,148,29.1,459.0,32754
1,0-1-1,2:21:9,0.22,0.24,150,29.1,459.0,32759
1,0-1-1,2:21:12,0.22,0.24,131,29.14,464.0,32774
1,0-1-1,2:21:16,0.22,0.24,159,29.14,460.0,32783
1,0-1-1,2:21:19,0.22,0.24,189,29.17,462.0,32795
1,0-1-1,2:21:22,0.22,0.24,135,29.18,463.0,32810
1,0-1-1,2:21:25,0.22,0.24,172,29.23,455.0,32815
1,0-1-1,2:21:29,0.22,0.24,167,29.18,454.0,32818
1,0-1-1,2:21:32,0.22,0.24,233,29.25,449.0,32839
1,0-1-1,2:21:35,0.22,0.24,146,29.28,445.0,32835
1,0-1-1,2:21:38,0.22,0.24,185,29.28,446.0,32854
1,0-1-1,2:21:42,0.22,0.24,147,29.32,445.0,32875
1,0-1-1,2:21:45,0.22,0.24,179,29.32,447.0,32890
1,0-1-1,2:21:48,0.21,0.24,149,29.3,443.0,32899
1,0-1-1,2:21:51,0.22,0.24,164,29.22,444.0,32919
1,0-1-1,2:21:54,0.21,0.24,152,29.22,445.0,32918
1,0-1-1,2:21:58,0.22,0.24,162,29.23,445.0,32931
1,0-1-1,2:22:1,0.22,0.24,139,29.28,451.0,32946
1,0-1-1,2:22:4,0.22,0.24,145,29.28,454.0,32959
1,0-1-1,2:22:7,0.22,0.24,144,29.3,450.0,32959
1,0-1-1,2:22:10,0.22,0.24,147,29.35,449.0,32970
1,0-1-1,2:22:14,0.22,0.24,135,29.35,451.0,32979
1,0-1-1,2:22:17,0.21,0.24,163,29.26,445.0,32982
1,0-1-1,2:22:20,0.22,0.24,154,29.32,453.0,32999
1,0-1-1,2:22:23,0.21,0.24,144,29.32,454.0,32999
1,0-1-1,2:22:26,0.22,0.24,145,29.32,458.0,33010
1,0-1-1,2:22:29,0.22,0.24,160,29.34,456.0,33031
1,0-1-1,2:22:33,0.22,0.24,144,29.35,453.0,33022
1,0-1-1,2:22:36,0.22,0.24,133,29.35,454.0,33047
1,0-1-1,2:22:39,0.22,0.24,159,29.38,454.0,33063
1,0-1-1,2:22:42,0.22,0.24,129,29.41,454.0,33050
1,0-1-1,2:22:45,0.22,0.24,141,29.39,455.0,33067
1,0-1-1,2:22:49,0.22,0.24,136,29.35,452.0,33078
1,0-1-1,2:22:52,0.22,0.24,135,29.4,452.0,33095
1,0-1-1,2:22:55,0.22,0.24,151,29.41,454.0,33103
1,0-1-1,2:22:58,0.22,0.24,147,29.35,453.0,33106
1,0-1-1,2:23:1,0.22,0.24,121,29.43,451.0,33135
1,0-1-1,2:23:5,0.22,0.24,135,29.44,448.0,33146
1,0-1-1,2:23:8,0.22,0.24,133,29.45,451.0,33171
1,0-1-1,2:23:11,0.22,0.24,125,29.5,450.0,33163
1,0-1-1,2:23:14,0.22,0.24,144,29.45,450.0,33170
1,0-1-1,2:23:17,0.22,0.24,146,29.5,450.0,33195
1,0-1-1,2:23:21,0.22,0.24,127,29.41,447.0,33218
1,0-1-1,2:23:24,0.22,0.24,139,29.41,445.0,33223
1,0-1-1,2:23:27,0.21,0.24,131,29.46,445.0,33219
1,0-1-1,2:23:30,0.22,0.24,119,29.5,446.0,33230
1,0-1-1,2:23:33,0.22,0.24,112,29.51,443.0,33239
1,0-1-1,2:23:37,0.22,0.24,138,29.57,442.0,33246
1,0-1-1,2:23:40,0.22,0.24,113,29.57,441.0,33267
1,0-1-1,2:23:43,0.22,0.24,128,29.58,441.0,33267
1,0-1-1,2:23:46,0.22,0.24,113,29.63,442.0,33274
1,0-1-1,2:23:49,0.22,0.24,126,29.62,441.0,33291
1,0-1-1,2:23:53,0.22,0.24,114,29.67,441.0,33302
1,0-1-1,2:23:56,0.22,0.24,141,29.66,439.0,33315
1,0-1-1,2:23:59,0.22,0.24,128,29.61,440.0,33323
1,0-1-1,2:24:2,0.22,0.24,116,29.63,437.0,33330
1,0-1-1,2:24:5,0.22,0.24,118,29.63,439.0,33351
1,0-1-1,2:24:9,0.21,0.24,120,29.72,440.0,33358
1,0-1-1,2:24:12,0.22,0.24,132,29.73,440.0,33367
1,0-1-1,2:24:15,0.22,0.24,126,29.73,441.0,33371
1,0-1-1,2:24:18,0.22,0.24,140,29.73,441.0,33374
1,0-1-1,2:24:21,0.22,0.24,125,29.7,442.0,33383
1,0-1-1,2:24:25,0.22,0.24,126,29.68,443.0,33394
1,0-1-1,2:24:28,0.22,0.24,122,29.79,438.0,33395
1,0-1-1,2:24:31,0.22,0.24,126,29.82,437.0,33411
1,0-1-1,2:24:34,0.22,0.24,119,29.8,440.0,33430
1,0-1-1,2:24:37,0.22,0.24,113,29.82,439.0,33447
1,0-1-1,2:24:41,0.22,0.24,75,29.79,440.0,33454
1,0-1-1,2:24:44,0.22,0.24,165,29.83,438.0,33451
1,0-1-1,2:24:47,0.22,0.24,99,29.89,435.0,33459
1,0-1-1,2:24:51,0.22,0.24,126,29.83,436.0,33478
1,0-1-1,2:24:54,0.22,0.24,84,29.86,437.0,33503
1,0-1-1,2:24:57,0.22,0.24,106,29.86,435.0,33522
1,0-1-1,2:25:0,0.22,0.24,69,29.96,438.0,33539
1,0-1-1,2:25:3,0.22,0.24,114,29.89,440.0,33539
1,0-1-1,2:25:7,0.22,0.24,73,29.91,441.0,33534
1,0-1-1,2:25:10,0.22,0.24,126,29.95,440.0,33559
1,0-1-1,2:25:13,0.22,0.24,97,29.98,439.0,33558
1,0-1-1,2:25:16,0.22,0.24,118,29.99,439.0,33559
1,0-1-1,2:25:19,0.22,0.24,108,30.06,440.0,33575
1,0-1-1,2:25:23,0.22,0.24,105,30.13,441.0,33582
1,0-1-1,2:25:26,0.22,0.24,105,30.1,442.0,33583
1,0-1-1,2:25:29,0.22,0.24,103,30.01,438.0,33586
1,0-1-1,2:25:32,0.22,0.24,97,30.0,436.0,33603
1,0-1-1,2:25:35,0.22,0.24,117,29.9,432.0,33615
1,0-1-1,2:25:39,0.22,0.24,113,29.84,434.0,33622
1,0-1-1,2:25:42,0.22,0.24,109,29.78,424.0,33627
1,0-1-1,2:25:45,0.22,0.24,113,29.77,426.0,33630
1,0-1-1,2:25:48,0.22,0.24,103,29.73,425.0,33643
1,0-1-1,2:25:51,0.22,0.24,116,29.7,424.0,33623
1,0-1-1,2:25:55,0.22,0.24,92,29.72,424.0,33630
1,0-1-1,2:25:58,0.22,0.24,110,29.69,427.0,33631
1,0-1-1,2:26:1,0.22,0.24,74,29.66,425.0,33630
1,0-1-1,2:26:4,0.22,0.24,116,29.69,425.0,33627
1,0-1-1,2:26:7,0.22,0.24,79,29.81,425.0,33611
1,0-1-1,2:26:11,0.22,0.24,118,29.75,424.0,33626
1,0-1-1,2:26:14,0.22,0.24,65,29.77,425.0,33615
1,0-1-1,2:26:17,0.22,0.24,100,29.72,429.0,33614
1,0-1-1,2:26:20,0.22,0.24,63,29.73,431.0,33627
1,0-1-1,2:26:23,0.22,0.24,106,29.87,435.0,33639
1,0-1-1,2:26:27,0.22,0.24,95,29.96,435.0,33630
1,0-1-1,2:26:30,0.22,0.24,123,30.0,435.0,33627
1,0-1-1,2:26:33,0.22,0.24,97,30.0,435.0,33634
1,0-1-1,2:26:36,0.22,0.24,93,30.15,441.0,33659
1,0-1-1,2:26:39,0.22,0.24,90,30.24,444.0,33679
1,0-1-1,2:26:43,0.22,0.24,99,30.26,431.0,33686
1,0-1-1,2:26:46,0.22,0.24,92,30.27,436.0,33695
